scenario_id,site_id,pgv_cm_s
scripps-loh-map-1,zen-125717ef-0014-45de-b46f-db77a2443b82,0.455711
scripps-loh-map-1,zen-3054bc78-1dbd-4774-809a-ba342ba6c9c3,1.071624
scripps-loh-map-1,zen-557b3033-5d25-4e56-8ecf-4317aaf7dd2b,1.193205
scripps-loh-map-1,zen-5f175e2b-8e23-4d4c-9d23-e6fbc2a2d0e2,1.071624
scripps-loh-map-1,zen-997df1f1-76c7-41cb-83c6-29f6d808003e,1.193205
scripps-loh-map-1,zen-1ddef55c-4145-4813-9700-259fba5e2fc9,1.117049
scripps-loh-map-1,zen-6e82982a-d560-487a-bc1a-399f4b246a35,1.117049
scripps-loh-map-1,zen-5cbcb3d3-0bc7-47c9-bac5-cdef8871611e,1.193205
scripps-loh-map-1,zen-8951048b-658b-49c8-9270-a9723c12f161,1.117049
scripps-loh-map-1,zen-fa372514-57b7-4395-8ac9-cada2db99b3a,1.117049
scripps-loh-map-1,zen-b811bdc9-aeb3-435a-93d9-3ed206232f18,1.193205
scripps-loh-map-1,zen-ca88531b-2d32-4d68-935f-03fb042042e0,1.242246
scripps-loh-map-1,zen-ab9c7e38-195e-42d8-a285-8d4c7a576710,1.071624
scripps-loh-map-1,zen-ed7aa82f-f991-48fb-be8d-3d8455a19b63,1.193205
scripps-loh-map-1,zen-c340f27c-b195-448f-90f2-94a49c5e5725,1.071624
scripps-loh-map-1,zen-684e5205-c7b7-4f6d-8128-344687b0a271,1.193205
scripps-loh-map-1,zen-771e3f21-f9d0-4422-b03a-51cd84902a25,0.883367
scripps-loh-map-1,zen-ba9b4621-dafb-4b46-b1dc-f60738b7c98b,0.455711
scripps-loh-map-1,zen-bf9831d9-9971-488c-97a4-1062a488b393,0.968515
scripps-loh-map-1,zen-1b895b9c-79cf-4aa0-9fed-3a8c8a99d4ce,1.193205
scripps-loh-map-1,zen-c46674a2-7a24-480a-8912-ae137b9682b3,1.184244
scripps-loh-map-1,zen-068994af-c414-41ce-a546-397c2601a44d,1.755065
scripps-loh-map-1,zen-6b6a95c9-a43f-44bc-990e-6f5bd9243e46,0.617752
scripps-loh-map-1,zen-8569aad6-9b15-46a7-a21e-06c6bdf6f0e3,0.526493
scripps-loh-map-1,zen-f26f16ca-1278-46ca-b4c3-571a1ce4052a,0.504442
scripps-loh-map-1,zen-8fbb63af-0428-4e16-94d3-826c1f385669,1.179238
scripps-loh-map-1,zen-aad5c3ae-0ac2-42f6-a705-7d89a93f3236,0.564136
scripps-loh-map-1,zen-cba1855b-2fd1-495c-813f-87d88440d038,0.915604
scripps-loh-map-1,zen-0b196a0a-c81b-45d0-bebc-b7c369332632,1.193205
scripps-loh-map-1,zen-d14f32b8-d219-4399-8740-8b73a832be1f,1.193205
scripps-loh-map-1,zen-ec8b703e-d17a-4747-8175-acf6e8a0dbcd,1.193205
scripps-loh-map-1,zen-c33305cf-079d-43d8-b14c-8c5740c5cae5,0.838449
scripps-loh-map-1,zen-9db23db8-5cea-4934-bae9-0658af25aa70,1.193205
scripps-loh-map-1,zen-a215c92e-d3c0-4a72-9a30-9c45bb2e725d,1.02727
scripps-loh-map-1,zen-19ffdcf3-bb41-4040-b09d-0be3f1569799,1.02727
scripps-loh-map-1,zen-66d5f410-dc97-4353-8094-baab9b24d437,1.330273
scripps-loh-map-1,zen-8162c1dc-ef3a-45a1-b4fd-06932f75548b,0.903718
scripps-loh-map-1,zen-4970684c-8b71-4862-8f2a-93325018fb6f,0.903718
scripps-loh-map-1,zen-b468a266-a20a-4b22-8aa8-95ef9d7e4680,0.903718
scripps-loh-map-1,zen-7159dcbe-165c-47a7-853f-797955678f15,0.903718
scripps-loh-map-1,zen-07e4107f-4fe8-4d9f-b010-b5b6c4e6a098,0.903718
scripps-loh-map-1,zen-0cfc323c-3e8f-401e-af08-de492e28f818,0.455711
scripps-loh-map-1,zen-518f3cc8-c0dc-4c84-93fa-9abceb8f9556,0.455711
scripps-loh-map-1,zen-831becea-056b-49f7-8ee0-354b7c71dc27,0.455711
scripps-loh-map-1,zen-0eabe5a0-85f3-4592-9502-271f87145015,0.455711
scripps-loh-map-1,zen-0250fa31-1b5a-4ae2-958f-b66427f80068,0.455711
scripps-loh-map-1,zen-d421f331-7aa8-43f2-a720-646c00f82003,0.455711
scripps-loh-map-1,zen-b855b2ec-530e-474e-8b86-0c7f313f5ac0,0.455711
scripps-loh-map-1,zen-1ff5a9fa-9a66-4059-bc67-6ae1ef6af622,0.455711
scripps-loh-map-1,zen-221f91f3-6c3f-45c9-ba09-f0d299982e86,0.455711
scripps-loh-map-1,zen-8223ce47-a5f1-46bd-bdd5-159dbd7d9ed1,0.455711
scripps-loh-map-1,zen-e1836345-7c18-4e2f-9cb4-56a9da90a3b7,0.455711
scripps-loh-map-1,zen-82c663e7-458f-40f4-900a-fb42532523f5,0.455711
scripps-loh-map-1,zen-08b749fd-11e0-4f41-bbe9-7428c7ec0666,0.957541
scripps-loh-map-1,zen-e6866e82-b0a1-4637-9803-0ee1135f3852,1.242246
scripps-loh-map-1,zen-58c9fde8-3671-4a54-af5b-5d9369fb43c9,1.211823
scripps-loh-map-1,zen-17265d42-ba97-4b40-8b42-1dc536649ac7,0.957541
scripps-loh-map-1,zen-ac43c5f8-c0bd-4941-a5c4-ef3aab8aeed0,1.199313
scripps-loh-map-1,zen-65d76715-6bbb-48d8-a4b5-67206f045533,0.957541
scripps-loh-map-1,zen-c466a886-db02-4e13-9f7c-1ead371a3405,1.199313
scripps-loh-map-1,zen-84cbc001-f516-4038-97b8-1f5aac48bd83,0.957541
scripps-loh-map-1,zen-a4317d8f-b425-465e-913b-b6f9df0eb476,0.931036
scripps-loh-map-1,zen-f3ddbb25-47cb-412b-b883-58173a66972e,0.995935
scripps-loh-map-1,zen-7bafdbf1-00c0-4f0e-bfe7-b9cbef151b22,0.633563
scripps-loh-map-1,zen-50605269-c655-4822-9bf3-0807cb76969e,1.330273
scripps-loh-map-1,zen-5cd05e55-e678-4c06-aeca-5ba2b1f01d9e,1.242246
scripps-loh-map-1,zen-3fccd210-6267-45fb-a675-c45fdecb39f9,0.718006
scripps-loh-map-1,zen-6da5be00-dfb0-4f39-8643-d25c68828c92,1.175651
scripps-loh-map-1,zen-eb56db49-055b-45b5-99e0-21a1b969506b,1.268308
scripps-loh-map-1,zen-eb20aaed-46e5-416b-9e2f-73f14075fc07,1.02727
scripps-loh-map-1,zen-d1317e32-c314-4f7f-9a17-5a9f26da953c,1.193205
scripps-loh-map-1,zen-3caaaf59-79a7-4b3b-921f-958fb9659404,1.193205
scripps-loh-map-1,zen-99b46b04-4e5f-424c-821f-ef523a28b113,1.193205
scripps-loh-map-1,zen-ea1ed744-2f99-415b-8144-a1bae7b352a6,1.193205
scripps-loh-map-1,zen-0783c1a1-02a5-4a84-8f59-fbb3e2127d74,1.193205
scripps-loh-map-1,zen-7a8a4bed-1556-4299-8f57-e6834ffdd15d,1.193205
scripps-loh-map-1,zen-6d4ec48f-96c3-48cf-aca5-e2b88a1be435,0.903718
scripps-loh-map-1,zen-591e8a10-c977-4ca8-8c26-73dd16780bc3,0.995935
scripps-loh-map-1,zen-6320feb7-3e77-43fd-923f-d587a35ff021,0.879811
scripps-loh-map-1,zen-12d016bd-efd7-4b29-bebb-630103bf9a7c,0.903718
scripps-loh-map-1,zen-7b8464db-d4c9-49d2-b73d-ad3f1fbb5e3e,0.903718
scripps-loh-map-1,zen-73060004-dd86-474c-81d0-0492129119a2,0.903718
scripps-loh-map-1,zen-08b8e2ca-926a-4efe-8210-d2d8d59f7b0b,0.903718
scripps-loh-map-1,zen-b81f0820-aea4-4c23-bcf5-152604c57a15,0.839225
scripps-loh-map-1,zen-585247c1-a52a-4d49-bcc8-699323a5ec6b,0.903718
scripps-loh-map-1,zen-7c58c711-5442-4d19-8282-09847d236137,0.361445
scripps-loh-map-1,zen-80501614-d66b-459a-813e-a26fc2ab0882,0.875665
scripps-loh-map-1,zen-242838f4-b71f-4ca9-8a5e-47bbe230574e,1.021906
scripps-loh-map-1,zen-69cd5acc-44e9-4837-b932-ad34d8621dd5,0.800396
scripps-loh-map-1,zen-4d61a849-f47c-42d7-af76-026e88066466,1.193205
scripps-loh-map-1,zen-c2dfccd5-b444-4018-a131-3fbb84a61e0c,1.193205
scripps-loh-map-1,zen-b58e98d1-bc90-4fc6-a4d2-101d3fe79017,0.800396
scripps-loh-map-1,zen-16c4fa3b-bc95-46cd-b4be-46daaa820e88,0.819199
scripps-loh-map-1,zen-4b0cf76b-1c18-4569-a1ba-c10800427df2,0.819199
scripps-loh-map-1,zen-af926ab6-1472-4ff1-acff-d83c45db2039,0.879811
scripps-loh-map-1,zen-2e62ce75-f5f1-4b76-b88d-5ae142dc26a5,0.903718
scripps-loh-map-1,zen-e0fa8f8f-8238-4124-bcd9-e2f4abee3320,0.931036
scripps-loh-map-1,zen-ef902c34-f31f-485b-a32e-3a151439b390,0.931036
scripps-loh-map-1,zen-afda9ca2-e77e-4571-86a0-23e7d72d4bbc,0.995935
scripps-loh-map-1,zen-f9f27155-fdf8-49e5-b063-0fdac39a5825,0.903718
scripps-loh-map-1,zen-64cb16bd-af61-4a1c-9425-f76c13b36533,1.190122
scripps-loh-map-1,zen-a2b78925-8758-4552-b63d-25b8649da26a,1.190122
scripps-loh-map-1,zen-45d792f4-480b-40bd-ad51-7f42845c3a80,1.190122
scripps-loh-map-1,zen-bc7544f9-9ca3-448c-bcf3-4b524719302d,1.190122
scripps-loh-map-1,zen-c709c3f9-c1d3-4801-a10d-d62343bdae6f,0.633563
scripps-loh-map-1,zen-6502a3d2-54bf-4cbe-abaa-19177fc07983,0.564136
scripps-loh-map-1,zen-b4cfd0a7-41a4-44f6-a212-dd4a4af8649b,1.190122
scripps-loh-map-1,zen-de2991d3-d164-4f20-9e69-56352ab9e0c9,1.211823
scripps-loh-map-1,zen-ea92daf0-4a6c-49a7-8768-5db194edaa7d,0.903718
scripps-loh-map-1,zen-6f1d152f-51e0-4c63-ac63-71891d592414,1.191234
scripps-loh-map-1,zen-7a1d327c-f770-4a42-89f1-82dad2f70c74,1.191234
scripps-loh-map-1,zen-a94673f8-98a0-4835-8786-325e33ca1dc1,1.193205
scripps-loh-map-1,zen-254fcb6f-d311-452b-997e-c0b512157916,0.564136
scripps-loh-map-1,zen-132de302-5f4f-456e-b590-ec504d736f6a,0.731168
scripps-loh-map-1,zen-b4f001dd-aad0-40e9-8fd6-132f2dcd8cc5,0.455711
scripps-loh-map-1,zen-dd13ca44-f2e5-4ee7-aaec-17d285794757,0.455711
scripps-loh-map-1,zen-202b7e5d-1b5e-43fc-bce5-3e0d798695bd,1.242246
scripps-loh-map-1,zen-d6f3d542-7421-4f43-9bd8-bd72bffeede5,0.643129
scripps-loh-map-1,zen-b17ebae8-112b-4f59-8bd3-19e57592db69,0.564136
scripps-loh-map-1,zen-c69e84ba-0b1b-4cca-8cdd-fddba3a11270,0.879811
scripps-loh-map-1,zen-e7e1c285-983f-465f-be76-e6d6d219599b,0.564136
scripps-loh-map-1,zen-dfc9bf6e-acdd-4577-90fb-e13a26e7ec17,0.633563
scripps-loh-map-1,zen-57de5f7e-febb-490e-8224-2941b4c461b7,0.643129
scripps-loh-map-1,zen-44ad3578-2042-484b-a2d8-a497e5f93920,0.617752
scripps-loh-map-1,zen-b0fff8aa-02c9-4acf-82be-0462796be972,0.857085
scripps-loh-map-1,zen-581dd916-6e87-4648-81e4-eb6dffd1b5d5,0.643129
scripps-loh-map-1,zen-7962a361-8aed-46db-ac8c-efb29f274443,1.191234
scripps-loh-map-1,zen-6b64a29b-3d58-4b05-8bb0-854ff34ea783,0.617752
scripps-loh-map-1,zen-adffa194-1a62-498f-a98a-12e843bc866b,0.879811
scripps-loh-map-1,zen-7cb76708-a7de-4c70-9666-ceed1d8ab4a4,0.879811
scripps-loh-map-1,zen-30c6975a-4a14-4b2a-ae03-3082c6f04905,0.879811
scripps-loh-map-1,zen-1bbdee3a-066e-411d-b5e4-ede5012e20d8,0.879811
scripps-loh-map-1,zen-6606895b-d397-4336-9419-81804fab72bc,0.879811
scripps-loh-map-1,zen-52bfcb71-895c-4889-aa4e-2ab929161a67,0.927013
scripps-loh-map-1,zen-76943f8c-c226-457e-8b48-85d304833e4c,0.838449
scripps-loh-map-1,zen-ef820a83-b50e-4372-83f0-c7e75fd40c6d,0.731168
scripps-loh-map-1,zen-e59f13b0-2f1f-474e-9513-47c9bf0fbb40,0.633563
scripps-loh-map-1,zen-a8f2117b-e4c8-4790-898d-88330e75f54f,0.931036
scripps-loh-map-1,zen-ad0bbc38-543e-45e9-9778-27b7f295e878,0.879811
scripps-loh-map-1,zen-9c9a5dad-1eb7-4827-b7eb-561dcd62254b,0.819199
scripps-loh-map-1,zen-bb719e20-27ce-4099-899f-f870d94aeea2,0.879811
scripps-loh-map-1,zen-f2895ea9-c154-444b-8a8e-28f66ffbe859,0.819199
scripps-loh-map-1,zen-08c6da8e-38fb-4424-b6dc-aa201f98dd94,0.564136
scripps-loh-map-1,zen-b168f414-c38b-4b99-954a-7cd217962032,1.191234
scripps-loh-map-1,zen-1cc2c064-a51f-43b3-89b9-e13e5fa106ea,0.643129
scripps-loh-map-1,zen-677fa9ba-f34a-46c9-ba92-023c395024c6,0.633563
scripps-loh-map-1,zen-042498ef-a310-430c-a4e3-72dae282232d,0.633563
scripps-loh-map-1,zen-ee0b21b6-6322-4c3c-9f51-2cbebb00cf33,0.722254
scripps-loh-map-1,zen-126c24e2-7a27-4028-8257-fe1c974a363d,0.903718
scripps-loh-map-1,zen-9589fee3-945f-4a19-9941-8b14cddc6e28,0.903718
scripps-loh-map-1,zen-8a40ab23-743d-4cf8-9031-26b528aad1a9,0.638801
scripps-loh-map-1,zen-ef8f810d-61a1-4ca2-a16b-d312aa28a309,0.89929
scripps-loh-map-1,zen-1cfa3078-9969-48d1-a27d-901f41886c98,0.439673
scripps-loh-map-1,zen-e3223a4c-e27a-41c1-b394-ea63a7ae7307,1.190122
scripps-loh-map-1,zen-fe75af5f-4be0-4536-8650-2755095aa620,1.190122
scripps-loh-map-1,zen-5b6fcc02-eac7-41ce-abb9-3475f2509497,1.190122
scripps-loh-map-1,zen-42bc8ef4-22a1-48e1-ab6d-cdbbe4974122,1.190122
scripps-loh-map-1,zen-bea1c775-b4a1-4024-ade6-e0d0d1759e9b,0.800396
scripps-loh-map-1,zen-87e0d420-cb2c-46d3-8e94-38df4d16e270,1.242246
scripps-loh-map-1,zen-7133df65-eaa1-433f-9a57-e2dad90e9ad5,0.564136
scripps-loh-map-1,zen-9ec9eb80-6ca7-488e-bea7-3b94e78e3bfc,1.193205
scripps-loh-map-1,zen-83a5b238-85ad-4750-9ae4-f174e4087a8f,1.193205
scripps-loh-map-1,zen-cca99f70-ffd0-46bd-b603-f2203e0a8af2,0.800396
scripps-loh-map-1,zen-bebfc3f7-d4d0-4250-aaa2-56ad82052277,0.927013
scripps-loh-map-1,zen-1e85a12d-72db-45bf-9992-212cca7706be,0.455711
scripps-loh-map-1,zen-2b7dc47f-44a9-4e9e-a525-6dba923ceb71,0.455711
scripps-loh-map-1,zen-5e20614e-6e20-4b6b-a45b-052e7175cc64,0.455711
scripps-loh-map-1,zen-a2f02efe-f308-4ca7-b0af-61bc5c900f0f,0.731168
scripps-loh-map-1,zen-8c5a8159-573d-4298-9b1e-5f89865fb170,0.564136
scripps-loh-map-1,zen-74c46279-9ddc-47f2-83a1-174d2a63bd9d,0.455711
scripps-loh-map-1,zen-904fbb6f-7ebf-458f-a08a-c7092e02647a,0.995935
scripps-loh-map-1,zen-0e338d4d-1d1b-470b-b31e-8d556e4bd7b1,0.931036
scripps-loh-map-1,zen-d9268bfa-0717-4b9a-8ee3-5a3945566b36,0.879811
scripps-loh-map-1,zen-18818c87-8f7f-4ad9-96de-405b5ac90391,0.905554
scripps-loh-map-1,zen-769bda30-fbb2-4b54-bd7f-6a2e8c370666,0.879811
scripps-loh-map-1,zen-4feb606d-8692-4b96-92f2-a4596a2e4f81,0.857085
scripps-loh-map-1,zen-083526ff-f805-4e32-b166-08bde8d3ac3e,0.455711
scripps-loh-map-1,zen-5176557c-f5ae-4150-878d-8c886795e839,1.193205
scripps-loh-map-1,zen-9fc776bf-4edb-4a6e-ad65-c9c6c73feac8,1.190122
scripps-loh-map-1,zen-70a96e08-3a77-4b42-9331-32605ad36148,0.903718
scripps-loh-map-1,zen-3990c8f1-b30a-4c18-bbe1-0d3b7e6a04e2,1.175651
scripps-loh-map-1,zen-dfd836fa-c7a8-404f-a4ba-eaa5c190e024,0.903718
scripps-loh-map-1,zen-9702638e-8c19-456c-9468-2f0e424aad4a,1.211823
scripps-loh-map-1,zen-7faa1ecf-c887-46b2-82af-8603f54e681c,1.242246
scripps-loh-map-1,zen-169b543e-3b23-41c5-9716-40a8e4651082,0.800396
scripps-loh-map-1,zen-e82b3846-8af0-4296-8b0d-4858d07d8e0d,0.800396
scripps-loh-map-1,zen-a0cbfe06-0cbf-4580-b0a7-e40c26557532,0.643129
scripps-loh-map-1,zen-cbe987db-8169-4342-8ea5-32ae841a9f98,0.718006
scripps-loh-map-1,zen-c45a0f6a-660d-4e9c-ab47-b6fc7bd4169f,0.931036
scripps-loh-map-1,zen-6a5f70c3-c31d-4e51-9c87-def38e6193f5,0.455711
scripps-loh-map-1,zen-63c46b56-204a-41db-b61b-c30885736fea,0.931036
scripps-loh-map-1,zen-dc627c0d-aec9-4c7c-a272-cce33bdcd8c5,0.931036
scripps-loh-map-1,zen-c937781f-45de-4048-993e-018d2e40d31e,0.455711
scripps-loh-map-1,zen-d63d9104-ad70-4d06-9f90-69c4ed7a8f50,1.193205
scripps-loh-map-1,zen-a8ad96b8-4d2b-40fa-baa2-73ebebb18306,0.564136
scripps-loh-map-1,zen-ef4d0a97-c6c5-42f3-a72d-5b82e8a8ed5a,0.903718
scripps-loh-map-1,zen-eca97978-fbef-4dc8-add1-67a626a0c056,1.191234
scripps-loh-map-1,zen-0dbaaa70-9523-46c0-a0a6-189c20b79d06,0.800396
scripps-loh-map-1,zen-1da236f4-9e18-400d-b449-0657b69e52f3,0.800396
scripps-loh-map-1,zen-44d60878-e71b-4d9f-acd9-1eae23c16c32,0.957541
scripps-loh-map-1,zen-5e32f9d2-ba30-467b-a815-c9f73d84ca92,1.193205
scripps-loh-map-1,zen-20dcf60b-3228-476d-9c24-1da5b34381ec,1.242246
scripps-loh-map-1,zen-ab1584b3-aff6-4fae-9611-ac050768b85e,1.242246
scripps-loh-map-1,zen-6e0b4363-026b-4924-b94f-08184ff815c1,1.24838
scripps-loh-map-1,zen-4f55b325-9142-4f71-b932-237e2d19d4f2,0.957541
scripps-loh-map-1,zen-7a9ef5bc-54ce-478d-8a4d-d4d63ef99fdb,0.927013
scripps-loh-map-1,zen-b49aa3a8-fcba-48c3-817c-b63b58ba8576,0.927013
scripps-loh-map-1,zen-2c7c1ca6-57d6-4bb9-8d55-73f81088bda2,0.927013
scripps-loh-map-1,zen-a54d79d3-c453-4712-9f45-929180c097ae,0.927013
scripps-loh-map-1,zen-24706072-b8bd-41dd-8f94-6e47e8507cf9,0.927013
scripps-loh-map-1,zen-dadc72f2-3089-46e2-a677-ac9abdfdab7d,0.927013
scripps-loh-map-1,zen-a8b60266-ce72-4ead-bd08-57d40b4a841b,0.927013
scripps-loh-map-1,zen-c08abc5d-6291-41b0-b27d-9669ee28263e,0.659312
scripps-loh-map-1,zen-f27200a8-5c84-41fa-b220-45c7636b3175,0.718333
scripps-loh-map-1,zen-3de793d4-c51a-4653-b1a9-a8ddb00ad444,0.294093
scripps-loh-map-1,zen-05d6df8f-946a-4266-811b-10e1cf5ab14c,0.294093
scripps-loh-map-1,zen-0a0b8bf1-f06e-4b9e-86aa-a09cc0054132,1.193205
scripps-loh-map-1,zen-a2b3955e-4714-4cc5-bfc2-a79548534392,1.199313
scripps-loh-map-1,zen-87ad1c89-ba5c-48af-a32c-697d86ba8f72,0.95388
scripps-loh-map-1,zen-561d61cf-31c7-4bc8-9815-bd2d32bd81e7,0.788307
scripps-loh-map-1,zen-c9078998-3fd5-4baa-b6b6-8b449754bfe6,0.957541
scripps-loh-map-1,zen-ace7633f-cd14-4bb1-ae0a-167ef489e216,0.957541
scripps-loh-map-1,zen-10e8de96-c938-4703-a0fb-5571625042ff,0.927013
scripps-loh-map-1,zen-4acf2558-f74f-4eb1-87b6-e21bb77c33d0,0.927013
scripps-loh-map-1,zen-98a6ecc9-6c02-4c9c-9dda-11406811c946,0.927013
scripps-loh-map-1,zen-da243c7a-3807-4627-8cce-602689d88ecf,0.927013
scripps-loh-map-1,zen-e651098d-9de3-4f64-ae06-ec19f276212e,0.903718
scripps-loh-map-1,zen-cecb01da-6f65-4486-8062-425d979b5362,0.903718
scripps-loh-map-1,zen-88755073-295f-4f81-b2e2-12574de9bde2,0.879811
scripps-loh-map-1,zen-dc7ec1a5-fce1-446a-bcd3-2d542f0c0180,0.819199
scripps-loh-map-1,zen-36b304d2-5f6f-4d20-846c-00b42bbfe961,0.781787
scripps-loh-map-1,zen-a691a502-c65b-4528-a0d5-136e260ff0ee,1.211823
scripps-loh-map-1,zen-a5cfaadf-0b16-43cb-b570-c0ec7565864e,0.211327
scripps-loh-map-1,zen-8ca3958d-0b37-4317-8b77-bc26db136415,0.211327
scripps-loh-map-1,zen-f36be060-4076-4110-b906-dee975f98629,1.199313
scripps-loh-map-1,zen-854c6dac-e548-4a70-b7b9-28d90bb3f409,0.361445
scripps-loh-map-1,zen-b1c96724-6199-41d3-bf81-8ac4cb370ab3,0.361445
scripps-loh-map-1,zen-3dfac6dd-6f5a-49e6-a102-e6129986d46d,1.193205
scripps-loh-map-1,zen-c7f1a903-7227-4ef8-a066-6fdb6f013471,0.903718
scripps-loh-map-1,zen-6f44b0c7-e1d2-4b7b-aef7-0f7c644bf684,0.903718
scripps-loh-map-1,zen-ad50b764-4b34-4a51-a390-129e22b22793,0.903718
scripps-loh-map-1,zen-5b230c62-1d50-4ef2-8cb3-c0d203da5594,0.564136
scripps-loh-map-1,zen-9300a20a-7cd0-40c1-bea2-1a3046edd770,1.191234
scripps-loh-map-1,zen-f341d96d-8144-413e-8082-9211400215e7,0.800396
scripps-loh-map-1,zen-d576c5d3-1cfe-465c-9343-c6148e270aea,1.191234
scripps-loh-map-1,zen-e96ff177-5fd2-4fe1-bcc4-7b4d868fb3b9,0.800396
scripps-loh-map-1,zen-77d0e398-0e13-4295-9bd2-90e4e8fd6cef,0.879811
scripps-loh-map-1,zen-4ec97d30-19ae-48c6-a83b-9af4f1549bef,0.800396
scripps-loh-map-1,zen-8fe1cee8-fb15-42e1-b18f-0d96144863b1,1.190122
scripps-loh-map-1,zen-77fe3c5b-8785-4ad6-a838-9cc403bb1806,0.420773
scripps-loh-map-1,zen-ca8c4aa2-353e-438e-beaf-b1f48b1feecd,0.879811
scripps-loh-map-1,zen-911f70ee-9de4-40c2-b23b-b28f0cecdd52,1.193205
scripps-loh-map-1,zen-e1a827ab-60b3-4302-a085-9bd5eea29892,1.190122
scripps-loh-map-1,zen-b82b32b7-f41c-40e7-96dd-087b6faed6c9,0.857085
scripps-loh-map-1,zen-b1a907fe-e64e-495f-b8ee-2417b738dd9f,0.903718
scripps-loh-map-1,zen-d0abb241-f191-4cca-9e99-7ca9235bb785,0.903718
scripps-loh-map-1,zen-a4768f2c-072e-4290-bf18-cb033723cc70,0.903718
scripps-loh-map-1,zen-16e7a890-3242-4877-a7c6-96995a8f3efb,0.903718
scripps-loh-map-1,zen-2c8590d0-ea6a-4b4f-95aa-955ac13c702b,0.800396
scripps-loh-map-1,zen-4df1f85a-2cde-4cc1-9689-705ad83bf8d1,0.957541
scripps-loh-map-1,zen-339db047-a054-4f0e-b7de-02f635db1605,0.927013
scripps-loh-map-1,zen-4f86e12d-ece4-425b-9539-96d76c1be900,1.262911
scripps-loh-map-1,zen-a58a22e8-13b5-4616-a5ae-1e763d535aa7,1.262911
scripps-loh-map-1,zen-75949698-de77-4b55-95e7-6ea5ee24cecb,0.957541
scripps-loh-map-1,zen-ada3573a-f45e-402f-9b40-cd1134cc6b5e,0.643129
scripps-loh-map-1,zen-dd3a6d18-3271-48f7-9390-6b169b458087,0.633563
scripps-loh-map-1,zen-b2df2ca7-f547-4b1b-a59e-6c08a5100455,0.643129
scripps-loh-map-1,zen-67e0b408-596b-42df-be7c-83a71bc421d1,0.643129
scripps-loh-map-1,zen-ad6b1035-a123-48d7-a500-2d89a6cc78e9,0.643129
scripps-loh-map-1,zen-90777543-5f1a-4573-bc8f-fc71b4adc42f,0.347972
scripps-loh-map-1,zen-e32e03ee-85c2-4aa5-bd40-177540c99468,1.211823
scripps-loh-map-1,zen-359b971f-f0f6-48a5-97b0-929a31a1f037,0.838449
scripps-loh-map-1,zen-c22528e5-0cde-467c-b76e-cfa01b8f6e29,1.191234
scripps-loh-map-1,zen-dd735970-55bd-4c50-ae76-36d5bd651245,1.295771
scripps-loh-map-1,zen-85d541b0-ca20-4dd9-b1d0-78229491b6f8,0.718333
scripps-loh-map-1,zen-f57a90d5-e2f3-412c-a35f-244576cc0c37,0.941378
scripps-loh-map-1,zen-9933ccdd-c74e-4878-8a83-6f032c2619f9,0.838449
scripps-loh-map-1,zen-4141e15b-778f-45e9-aad1-452dccf14c5a,0.931036
scripps-loh-map-1,zen-08ae727e-2a2b-4b9b-a45e-af24c727171b,0.879811
scripps-loh-map-1,zen-5f09300d-1e9c-41b7-ba86-19ae85f23caa,0.905554
scripps-loh-map-1,zen-472d49d3-a0ec-4c49-996f-55a14a3e90c1,0.879811
scripps-loh-map-1,zen-259597f5-a4d3-4456-9e00-af041c9fba59,0.857085
scripps-loh-map-1,zen-0afcad61-8752-459b-b51c-a6aeec492d30,0.781787
scripps-loh-map-1,zen-90d436e4-9427-49c8-b0a4-f6ea169b3df3,0.95388
scripps-loh-map-1,zen-4de58c39-0ea0-4e7a-bb28-c25281188aa6,1.237106
scripps-loh-map-1,zen-94c18443-a52f-4fea-83ad-7801926a0c90,1.175651
scripps-loh-map-1,zen-ec773763-032b-4183-bb3a-4d24984642af,0.774366
scripps-loh-map-1,zen-35ca7536-00cb-471f-9ea6-6ad460f2f517,0.781787
scripps-loh-map-1,zen-e3853255-b9f2-4f9e-a6d2-f9f45c9442bd,0.957541
scripps-loh-map-1,zen-ab861250-9646-44ae-b8fa-b804921d423a,0.774366
scripps-loh-map-1,zen-b047f9e0-73c7-47b0-86ac-1a667fca81ee,0.995935
scripps-loh-map-1,zen-35210143-2358-43ab-a807-431352b5c945,0.957541
scripps-loh-map-1,zen-161866f0-18bd-4def-9e50-0597f37a1c3a,0.504442
scripps-loh-map-1,zen-2a31f7bc-3218-416e-9bad-42ff0bfdf603,0.931036
scripps-loh-map-1,zen-a367e3fa-4b66-46c9-9187-e9ab4fb1f53a,1.219623
scripps-loh-map-1,zen-c4974e36-8818-42cf-835d-00e21520a4a1,1.295771
scripps-loh-map-1,zen-4c50c287-8ede-49a4-9b2c-86d7a3760938,0.995935
scripps-loh-map-1,zen-c81b4e45-22d9-4e80-8bd4-3d980658b7a2,1.211823
scripps-loh-map-1,zen-f0c1e9fc-9715-48b7-b7d6-4991596cbd95,0.941378
scripps-loh-map-1,zen-9b007e99-07d6-4a3d-85c1-0f59a87d3835,0.564136
scripps-loh-map-1,zen-7316eb7c-8938-440c-b536-82c09e6e14b6,0.722254
scripps-loh-map-1,zen-95fd9348-4317-4854-a47a-87590d2818eb,1.193205
scripps-loh-map-1,zen-24e00da4-2899-4fc6-bd01-a1b9d7964e1c,1.193205
scripps-loh-map-1,zen-cb3fd941-65fb-4be1-895e-858ddae42649,1.227211
